Customer ID,Recency,Frequency,Monetary,AvgOrderValue,AvgBasketSize,UniqueProducts,ReturnCount,Tenure,FirstPurchase,LastPurchase,PreferredDayOfWeek,PreferredMonth,ReturnRate,Country,Churned,Cluster,Persona,Tenure_years,CLV_Raw,Retention_factor,CLV,CLV_Tier,CLV_Tier_encoded,Country_encoded
15250,641,1,60.0,60.0,48.0,3,0.0,0,2010-03-09 07:35:00,2010-03-09 07:35:00,1,3,0.0,United Kingdom,1,2,One-Time Lost,0.0,60.0,0.2,12.0,Low,1,38
15251,9,21,20324.54,967.835238095238,576.5714285714286,183,10.0,670,2010-01-29 12:42:00,2011-11-30 15:02:00,2,5,0.4762,United Kingdom,0,0,Champions,1.8356164383561644,57632.599726027394,1.0,57632.599726027394,High,0,38
15252,36,5,2103.41,420.682,286.0,106,2.0,575,2010-04-07 10:24:00,2011-11-03 13:30:00,3,4,0.4,United Kingdom,0,0,Champions,1.5753424657534247,5417.00109589041,1.0,5417.00109589041,High,0,38
15253,16,8,2055.09,256.88625,198.5,102,4.0,570,2010-05-02 11:17:00,2011-11-23 16:22:00,0,7,0.5,United Kingdom,0,0,Champions,1.5616438356164384,5264.408630136987,1.0,5264.408630136987,High,0,38
15254,127,3,1088.35,362.7833333333333,237.0,64,1.0,433,2010-05-28 10:08:00,2011-08-04 15:04:00,4,5,0.3333,United Kingdom,1,1,Loyal Developing,1.1863013698630136,2379.4610958904104,0.2,475.8922191780821,Medium,2,38
15255,67,9,3706.02,411.78,246.0,137,2.0,670,2009-12-03 09:10:00,2011-10-04 12:43:00,3,10,0.2222,United Kingdom,0,0,Champions,1.8356164383561644,10508.851232876712,1.0,10508.851232876712,High,0,38
15256,149,2,170.4,85.2,46.0,6,0.0,413,2010-05-27 11:41:00,2011-07-14 11:47:00,3,7,0.0,United Kingdom,1,2,One-Time Lost,1.1315068493150684,363.20876712328766,0.2,72.64175342465754,Low,1,38
15257,283,2,685.9,342.95,35.5,11,1.0,130,2010-10-21 14:03:00,2011-03-01 12:58:00,1,3,0.5,United Kingdom,1,3,At Risk,0.3561643835616438,930.1931506849315,0.2,186.0386301369863,Low,1,38
15258,169,2,623.16,311.58000000000004,71.0,32,0.0,48,2011-05-06 14:16:00,2011-06-24 12:30:00,4,6,0.0,United Kingdom,1,1,Loyal Developing,0.13150684931506848,705.1098082191781,0.2,141.02196164383562,Low,1,38
15259,513,4,1182.38,295.595,157.75,50,0.0,169,2010-01-26 09:41:00,2010-07-15 08:47:00,4,4,0.0,United Kingdom,1,1,Loyal Developing,0.46301369863013697,1729.8381369863016,0.2,345.96762739726034,Medium,2,38
15260,100,25,8767.73,350.7092,178.72,186,5.0,633,2009-12-06 11:45:00,2011-08-31 13:55:00,0,6,0.2,United Kingdom,1,0,Champions,1.7342465753424658,23973.135726027398,0.2,4794.62714520548,High,0,38
15261,135,4,1508.0,377.0,201.5,87,0.0,299,2010-10-01 11:59:00,2011-07-27 15:20:00,4,10,0.0,United Kingdom,1,1,Loyal Developing,0.8191780821917808,2743.320547945206,0.2,548.6641095890412,Medium,2,38
15262,324,3,418.82,139.60666666666668,72.66666666666667,22,0.0,164,2010-08-08 15:55:00,2011-01-20 12:16:00,3,1,0.0,United Kingdom,1,2,One-Time Lost,0.44931506849315067,607.0021369863014,0.2,121.40042739726027,Low,1,38
15263,107,1,156.51,156.51,89.0,12,0.0,0,2011-08-25 10:26:00,2011-08-25 10:26:00,3,8,0.0,United Kingdom,1,2,One-Time Lost,0.0,156.51,0.2,31.302,Low,1,38
15264,64,2,848.4,424.2000000000001,221.5,52,1.0,466,2010-06-27 13:29:00,2011-10-06 13:49:00,6,6,0.5,United Kingdom,0,1,Loyal Developing,1.2767123287671234,1931.5627397260282,1.0,1931.5627397260282,High,0,38
15265,151,4,3345.64,836.41,392.5,179,0.0,586,2009-12-01 17:08:00,2011-07-11 14:46:00,2,4,0.0,United Kingdom,1,0,Champions,1.6054794520547946,8716.996273972602,0.2,1743.3992547945204,Medium,2,38
15266,338,5,852.21,170.442,47.2,38,1.0,363,2010-01-07 12:19:00,2011-01-05 13:40:00,3,10,0.2,United Kingdom,1,1,Loyal Developing,0.9945205479452055,1699.7503561643837,0.2,339.9500712328768,Medium,2,38
15267,22,5,1717.36,343.472,188.8,8,0.0,160,2011-06-10 10:24:00,2011-11-17 15:59:00,4,6,0.0,United Kingdom,0,1,Loyal Developing,0.4383561643835616,2470.175342465753,1.0,2470.175342465753,High,0,38
15268,479,3,961.9,320.6333333333334,142.66666666666666,21,1.0,126,2010-04-13 11:27:00,2010-08-18 10:33:00,1,4,0.3333,United Kingdom,1,3,At Risk,0.3452054794520548,1293.9531506849319,0.2,258.7906301369864,Medium,2,38
15269,24,3,1225.36,408.4533333333334,124.0,33,0.0,366,2010-11-14 12:58:00,2011-11-16 09:32:00,6,11,0.0,United Kingdom,0,1,Loyal Developing,1.0027397260273974,2454.077150684932,1.0,2454.077150684932,High,0,38
15270,16,21,8524.86,405.9457142857143,190.95238095238096,66,10.0,706,2009-12-17 15:02:00,2011-11-24 09:24:00,3,11,0.4762,United Kingdom,0,0,Champions,1.9342465753424658,25014.041260273978,1.0,25014.041260273978,High,0,38
15271,7,24,4528.54,188.6891666666667,100.5,369,2.0,483,2010-08-05 14:57:00,2011-12-02 14:11:00,3,8,0.0833,United Kingdom,0,0,Champions,1.3232876712328767,10521.101150684935,1.0,10521.101150684935,High,0,38
15272,57,6,2030.95,338.4916666666667,110.83333333333331,257,0.0,605,2010-02-14 13:39:00,2011-10-13 12:59:00,6,2,0.0,United Kingdom,0,0,Champions,1.6575342465753424,5397.319178082192,1.0,5397.319178082192,High,0,38
15273,600,1,228.96,228.96,216.0,1,0.0,0,2010-04-19 11:31:00,2010-04-19 11:31:00,0,4,0.0,United Kingdom,1,2,One-Time Lost,0.0,228.96,0.2,45.792,Low,1,38
15274,4,2,716.57,358.285,309.5,44,0.0,14,2011-11-21 14:17:00,2011-12-05 16:57:00,0,11,0.0,United Kingdom,0,1,Loyal Developing,0.038356164383561646,744.0548767123289,1.0,744.0548767123289,Medium,2,38
15275,38,1,615.14,615.14,498.0,41,1.0,0,2011-11-02 11:20:00,2011-11-02 11:20:00,2,11,1.0,United Kingdom,0,3,At Risk,0.0,615.14,1.0,615.14,Medium,2,38
15276,66,4,619.8,154.95,79.25,160,1.0,368,2010-10-01 12:24:00,2011-10-04 16:39:00,4,10,0.25,United Kingdom,0,1,Loyal Developing,1.0082191780821919,1244.6942465753425,1.0,1244.6942465753425,Medium,2,38
15277,47,2,476.34,238.17,186.5,23,0.0,378,2010-10-10 16:02:00,2011-10-24 10:08:00,6,10,0.0,United Kingdom,0,1,Loyal Developing,1.0356164383561643,969.6455342465753,1.0,969.6455342465753,Medium,2,38
15278,562,4,496.16,124.04,114.5,29,0.0,103,2010-02-12 14:53:00,2010-05-27 10:03:00,4,2,0.0,United Kingdom,1,2,One-Time Lost,0.2821917808219178,636.1722739726029,0.2,127.23445479452057,Low,1,38
15279,355,5,1580.54,316.108,160.4,74,2.0,321,2010-02-02 10:15:00,2010-12-20 10:48:00,0,2,0.4,United Kingdom,1,1,Loyal Developing,0.8794520547945206,2970.5491506849316,0.2,594.1098301369864,Medium,2,38
15280,172,3,397.52,132.50666666666666,169.0,48,0.0,399,2010-05-17 14:17:00,2011-06-20 17:14:00,0,8,0.0,United Kingdom,1,1,Loyal Developing,1.093150684931507,832.0692602739725,0.2,166.41385205479452,Low,1,38
15281,59,16,8543.57,533.973125,327.0625,427,6.0,368,2010-10-08 12:14:00,2011-10-12 09:10:00,4,10,0.375,United Kingdom,0,0,Champions,1.0082191780821919,17157.361123287672,1.0,17157.361123287672,High,0,38
15282,570,1,348.59,348.59,395.0,27,0.0,0,2010-05-18 16:27:00,2010-05-18 16:27:00,1,5,0.0,United Kingdom,1,2,One-Time Lost,0.0,348.59,0.2,69.718,Low,1,38
15283,390,3,148.32999999999998,49.44333333333333,9.0,9,1.0,127,2010-07-09 15:46:00,2010-11-14 14:54:00,4,7,0.3333,United Kingdom,1,2,One-Time Lost,0.34794520547945207,199.9407123287671,0.2,39.98814246575342,Low,1,38
15284,500,1,24.75,24.75,5.0,1,0.0,0,2010-07-27 13:25:00,2010-07-27 13:25:00,1,7,0.0,United Kingdom,1,2,One-Time Lost,0.0,24.75,0.2,4.95,Low,1,38
15285,408,1,94.92,94.92,120.0,6,0.0,0,2010-10-28 09:46:00,2010-10-28 09:46:00,3,10,0.0,United Kingdom,1,2,One-Time Lost,0.0,94.92,0.2,18.984,Low,1,38
15286,50,1,240.55,240.55,55.0,3,0.0,0,2011-10-21 11:08:00,2011-10-21 11:08:00,4,10,0.0,United Kingdom,0,2,One-Time Lost,0.0,240.55,1.0,240.55,Medium,2,38
15287,22,5,856.03,171.20600000000002,202.0,23,1.0,715,2009-12-02 12:13:00,2011-11-17 15:34:00,3,9,0.2,United Kingdom,0,1,Loyal Developing,1.9589041095890412,2532.910684931507,1.0,2532.910684931507,High,0,38
15288,43,10,3715.38,371.538,133.6,128,0.0,622,2010-02-12 15:27:00,2011-10-27 16:58:00,4,4,0.0,United Kingdom,0,0,Champions,1.704109589041096,10046.794684931507,1.0,10046.794684931507,High,0,38
15289,29,5,1593.09,318.61800000000005,325.4,67,2.0,592,2010-03-28 11:45:00,2011-11-10 13:49:00,0,7,0.4,United Kingdom,0,0,Champions,1.621917808219178,4176.951041095891,1.0,4176.951041095891,High,0,38
15290,5,26,10496.28,403.70307692307694,252.57692307692307,106,4.0,649,2010-02-24 10:15:00,2011-12-05 11:39:00,2,10,0.1538,United Kingdom,0,0,Champions,1.7780821917808218,29159.528547945207,1.0,29159.528547945207,High,0,38
15291,26,40,13517.76,337.944,122.625,116,13.0,710,2009-12-03 11:09:00,2011-11-14 11:02:00,2,3,0.325,United Kingdom,0,0,Champions,1.9452054794520548,39812.58082191781,1.0,39812.58082191781,High,0,38
15292,201,1,178.39,178.39,55.0,24,0.0,0,2011-05-22 15:00:00,2011-05-22 15:00:00,6,5,0.0,United Kingdom,1,2,One-Time Lost,0.0,178.39,0.2,35.678,Low,1,38
15293,666,1,247.5,247.5,178.0,19,0.0,0,2010-02-12 11:54:00,2010-02-12 11:54:00,4,2,0.0,United Kingdom,1,2,One-Time Lost,0.0,247.5,0.2,49.5,Low,1,38
15294,411,1,233.35,233.35,97.0,15,1.0,0,2010-10-25 11:45:00,2010-10-25 11:45:00,0,10,1.0,United Kingdom,1,3,At Risk,0.0,233.35,0.2,46.67,Low,1,38
15295,654,1,207.04,207.04,139.0,50,0.0,0,2010-02-23 13:03:00,2010-02-23 13:03:00,1,2,0.0,United Kingdom,1,2,One-Time Lost,0.0,207.04,0.2,41.408,Low,1,38
15296,51,12,10323.03,860.2525,454.3333333333333,342,8.0,636,2010-01-21 13:48:00,2011-10-20 11:47:00,3,5,0.6667,United Kingdom,0,0,Champions,1.7424657534246575,28310.556246575343,1.0,28310.556246575343,High,0,38
15297,10,3,641.94,213.98,97.33333333333331,30,1.0,53,2011-10-07 09:42:00,2011-11-29 16:32:00,1,11,0.3333,United Kingdom,0,1,Loyal Developing,0.14520547945205478,735.1532054794519,1.0,735.1532054794519,Medium,2,38
15298,2,23,9061.77,393.99,260.8695652173913,199,6.0,729,2009-12-08 17:04:00,2011-12-07 17:17:00,2,9,0.2609,United Kingdom,0,0,Champions,1.9972602739726026,27160.48323287671,1.0,27160.48323287671,High,0,38
15299,67,10,6156.53,615.653,335.6,9,5.0,629,2010-01-12 11:34:00,2011-10-03 14:19:00,0,10,0.5,United Kingdom,0,0,Champions,1.7232876712328766,16766.002246575343,1.0,16766.002246575343,High,0,38
15300,64,1,496.44,496.44,292.0,28,0.0,0,2011-10-06 17:08:00,2011-10-06 17:08:00,3,10,0.0,United Kingdom,0,1,Loyal Developing,0.0,496.44,1.0,496.44,Medium,2,38
15301,51,17,6909.67,406.4511764705882,221.35294117647047,231,2.0,399,2010-09-15 15:41:00,2011-10-20 09:57:00,2,9,0.1176,United Kingdom,0,0,Champions,1.093150684931507,14462.980493150684,1.0,14462.980493150684,High,0,38
15302,730,1,308.0,308.0,102.0,15,1.0,0,2009-12-09 13:11:00,2009-12-09 13:11:00,2,12,1.0,United Kingdom,1,3,At Risk,0.0,308.0,0.2,61.6,Low,1,38
15303,290,3,1224.18,408.06,171.33333333333334,63,1.0,393,2010-01-25 09:42:00,2011-02-22 13:59:00,1,2,0.3333,United Kingdom,1,1,Loyal Developing,1.0767123287671232,2542.269698630137,0.2,508.45393972602744,Medium,2,38
15304,61,9,796.4,88.48888888888888,12.444444444444445,8,2.0,360,2010-10-14 10:24:00,2011-10-10 10:23:00,0,6,0.2222,United Kingdom,0,1,Loyal Developing,0.9863013698630136,1581.8904109589039,1.0,1581.8904109589039,Medium,2,38
15305,555,1,93.6,93.6,40.0,5,0.0,0,2010-06-02 13:50:00,2010-06-02 13:50:00,2,6,0.0,United Kingdom,1,2,One-Time Lost,0.0,93.6,0.2,18.72,Low,1,38
15306,64,9,3484.73,387.1922222222222,341.55555555555554,123,1.0,594,2010-02-18 17:12:00,2011-10-06 12:56:00,3,7,0.1111,United Kingdom,0,0,Champions,1.6273972602739726,9155.770054794519,1.0,9155.770054794519,High,0,38
15307,96,1,205.3,205.3,37.0,12,0.0,0,2011-09-05 11:38:00,2011-09-05 11:38:00,0,9,0.0,United Kingdom,1,2,One-Time Lost,0.0,205.3,0.2,41.06,Low,1,38
15308,274,1,310.47,310.47,175.0,19,1.0,0,2011-03-10 13:08:00,2011-03-10 13:08:00,3,3,1.0,United Kingdom,1,3,At Risk,0.0,310.47,0.2,62.09400000000001,Low,1,38
15309,611,4,797.96,199.49,110.0,49,6.0,124,2009-12-04 13:01:00,2010-04-08 11:11:00,4,2,1.5,United Kingdom,1,3,At Risk,0.33972602739726027,1069.0477808219177,0.2,213.80955616438357,Medium,2,38
15310,479,1,1634.64,1634.64,1476.0,45,0.0,0,2010-08-18 11:38:00,2010-08-18 11:38:00,2,8,0.0,United Kingdom,1,1,Loyal Developing,0.0,1634.64,0.2,326.92800000000005,Medium,2,38
15311,1,208,114966.42,552.7231730769231,337.2548076923077,864,62.0,738,2009-12-01 11:21:00,2011-12-09 12:00:00,1,12,0.2981,United Kingdom,0,0,Champions,2.021917808219178,347419.0719452055,1.0,347419.0719452055,High,0,38
15312,75,12,2930.19,244.1825,141.08333333333334,118,2.0,648,2009-12-16 09:23:00,2011-09-25 13:10:00,0,9,0.1667,United Kingdom,0,0,Champions,1.7753424657534247,8132.280739726027,1.0,8132.280739726027,High,0,38
15313,110,1,52.0,52.0,25.0,1,0.0,0,2011-08-21 16:02:00,2011-08-21 16:02:00,6,8,0.0,United Kingdom,1,2,One-Time Lost,0.0,52.0,0.2,10.4,Low,1,38
15314,199,3,820.45,273.4833333333333,250.0,49,1.0,228,2010-10-07 15:41:00,2011-05-24 14:39:00,3,10,0.3333,United Kingdom,1,1,Loyal Developing,0.6246575342465753,1332.9502739726024,0.2,266.5900547945205,Medium,2,38
15315,64,2,570.5,285.25,431.0,35,1.0,51,2011-08-15 15:17:00,2011-10-06 12:51:00,3,10,0.5,United Kingdom,0,3,At Risk,0.13972602739726028,650.213698630137,1.0,650.213698630137,Medium,2,38
15316,327,1,165.0,165.0,100.0,1,0.0,0,2011-01-17 11:34:00,2011-01-17 11:34:00,0,1,0.0,United Kingdom,1,2,One-Time Lost,0.0,165.0,0.2,33.0,Low,1,38
15317,677,1,129.75,129.75,45.0,5,1.0,0,2010-01-31 15:55:00,2010-01-31 15:55:00,6,1,1.0,United Kingdom,1,3,At Risk,0.0,129.75,0.2,25.950000000000003,Low,1,38
15318,4,1,312.62,312.62,642.0,33,0.0,0,2011-12-06 11:30:00,2011-12-06 11:30:00,1,12,0.0,United Kingdom,0,1,Loyal Developing,0.0,312.62,1.0,312.62,Medium,2,38
15319,284,1,204.5,204.5,175.0,16,0.0,0,2011-03-01 12:48:00,2011-03-01 12:48:00,1,3,0.0,United Kingdom,1,2,One-Time Lost,0.0,204.5,0.2,40.900000000000006,Low,1,38
15320,44,1,267.13,267.13,326.0,36,0.0,0,2011-10-26 13:27:00,2011-10-26 13:27:00,2,10,0.0,United Kingdom,0,1,Loyal Developing,0.0,267.13,1.0,267.13,Medium,2,38
15321,71,12,6709.7300000000005,559.1441666666666,304.4166666666667,242,6.0,603,2010-02-03 09:47:00,2011-09-30 09:40:00,1,2,0.5,United Kingdom,0,0,Champions,1.652054794520548,17794.571616438352,1.0,17794.571616438352,High,0,38
15322,86,2,1390.86,695.43,485.5,76,1.0,390,2010-08-20 13:10:00,2011-09-15 09:34:00,3,9,0.5,United Kingdom,0,3,At Risk,1.0684931506849316,2876.9843835616434,1.0,2876.9843835616434,High,0,38
15323,563,3,434.6,144.86666666666667,62.66666666666666,29,1.0,99,2010-02-16 09:21:00,2010-05-26 10:01:00,2,5,0.3333,United Kingdom,1,2,One-Time Lost,0.27123287671232876,552.4778082191782,0.2,110.49556164383564,Low,1,38
15324,701,1,140.22000000000003,140.22000000000003,74.0,8,0.0,0,2010-01-07 14:37:00,2010-01-07 14:37:00,3,1,0.0,United Kingdom,1,2,One-Time Lost,0.0,140.22000000000003,0.2,28.044000000000008,Low,1,38
15325,104,8,1601.46,200.1825,172.75,164,1.0,557,2010-02-16 13:30:00,2011-08-28 11:55:00,1,8,0.125,United Kingdom,1,0,Champions,1.526027397260274,4045.3318356164386,0.2,809.0663671232878,Medium,2,38
15326,334,5,1700.52,340.104,270.2,94,5.0,404,2009-12-01 13:19:00,2011-01-10 11:38:00,4,12,1.0,United Kingdom,1,3,At Risk,1.106849315068493,3582.7393972602736,0.2,716.5478794520548,Medium,2,38
15327,53,1,208.75,208.75,116.0,10,0.0,0,2011-10-18 11:55:00,2011-10-18 11:55:00,1,10,0.0,United Kingdom,0,2,One-Time Lost,0.0,208.75,1.0,208.75,Medium,2,38
15328,408,1,107.24,107.24,88.0,8,0.0,0,2010-10-28 09:05:00,2010-10-28 09:05:00,3,10,0.0,United Kingdom,1,2,One-Time Lost,0.0,107.24,0.2,21.448,Low,1,38
15329,39,11,2958.83,268.98454545454547,110.63636363636364,98,9.0,686,2009-12-14 12:18:00,2011-10-31 15:36:00,1,6,0.8182,United Kingdom,0,0,Champions,1.8794520547945206,8519.80912328767,1.0,8519.80912328767,High,0,38
15330,32,2,714.9599999999999,357.48,656.0,10,0.0,28,2011-10-10 12:30:00,2011-11-07 17:50:00,0,10,0.0,United Kingdom,0,1,Loyal Developing,0.07671232876712329,769.8062465753425,1.0,769.8062465753425,Medium,2,38
15331,500,3,767.91,255.97000000000003,233.66666666666663,41,1.0,109,2010-04-09 14:26:00,2010-07-28 09:42:00,4,4,0.3333,United Kingdom,1,3,At Risk,0.29863013698630136,997.2310684931508,0.2,199.44621369863017,Medium,2,38
15332,366,6,4892.68,815.4466666666667,384.3333333333333,113,0.0,147,2010-07-14 13:01:00,2010-12-08 14:43:00,2,7,0.0,Lithuania,1,1,Loyal Developing,0.40273972602739727,6863.156602739727,0.2,1372.6313205479455,Medium,2,22
15333,208,1,1028.56,1028.56,344.0,16,0.0,0,2011-05-15 13:27:00,2011-05-15 13:27:00,6,5,0.0,United Kingdom,1,1,Loyal Developing,0.0,1028.56,0.2,205.712,Medium,2,38
15334,157,3,350.82,116.94,91.0,67,0.0,16,2011-06-19 13:51:00,2011-07-06 11:22:00,2,6,0.0,United Kingdom,1,1,Loyal Developing,0.043835616438356165,366.1984109589041,0.2,73.23968219178083,Low,1,38
15335,54,1,170.22,170.22,79.0,34,0.0,0,2011-10-17 12:50:00,2011-10-17 12:50:00,0,10,0.0,United Kingdom,0,2,One-Time Lost,0.0,170.22,1.0,170.22,Low,1,38
15336,402,1,240.5,240.5,84.0,15,0.0,0,2010-11-03 12:39:00,2010-11-03 12:39:00,2,11,0.0,United Kingdom,1,2,One-Time Lost,0.0,240.5,0.2,48.1,Low,1,38
15337,411,1,373.02,373.02,200.0,21,1.0,0,2010-10-24 15:29:00,2010-10-24 15:29:00,6,10,1.0,United Kingdom,1,3,At Risk,0.0,373.02,0.2,74.604,Low,1,38
15338,677,1,277.93,277.93,148.0,56,0.0,0,2010-01-31 14:25:00,2010-01-31 14:25:00,6,1,0.0,United Kingdom,1,2,One-Time Lost,0.0,277.93,0.2,55.586000000000006,Low,1,38
15339,66,7,1821.02,260.1457142857143,162.57142857142858,162,4.0,602,2010-02-08 13:38:00,2011-10-04 12:51:00,1,10,0.5714,United Kingdom,0,0,Champions,1.6493150684931508,4824.455726027398,1.0,4824.455726027398,High,0,38
15340,562,1,105.5,105.5,76.0,7,0.0,0,2010-05-27 10:27:00,2010-05-27 10:27:00,3,5,0.0,United Kingdom,1,2,One-Time Lost,0.0,105.5,0.2,21.1,Low,1,38
15341,81,2,2402.72,1201.36,504.0,22,1.0,368,2010-09-16 16:41:00,2011-09-20 09:40:00,1,9,0.5,United Kingdom,0,3,At Risk,1.0082191780821919,4825.1883835616445,1.0,4825.1883835616445,High,0,38
15342,130,1,406.09,406.09,283.0,24,1.0,0,2011-08-02 10:19:00,2011-08-02 10:19:00,1,8,1.0,United Kingdom,1,3,At Risk,0.0,406.09,0.2,81.218,Low,1,38
15343,87,1,364.5,364.5,84.0,21,0.0,0,2011-09-13 13:55:00,2011-09-13 13:55:00,1,9,0.0,United Kingdom,0,1,Loyal Developing,0.0,364.5,1.0,364.5,Medium,2,38
15344,1,3,563.94,187.98,38.66666666666666,21,2.0,73,2011-09-26 14:48:00,2011-12-09 10:45:00,0,9,0.6667,United Kingdom,0,3,At Risk,0.2,676.728,1.0,676.728,Medium,2,38
15345,46,1,393.54,393.54,81.0,20,1.0,0,2011-10-25 11:28:00,2011-10-25 11:28:00,1,10,1.0,United Kingdom,0,3,At Risk,0.0,393.54,1.0,393.54,Medium,2,38
15346,333,3,596.12,198.70666666666668,86.66666666666667,36,1.0,98,2010-10-04 15:11:00,2011-01-11 11:18:00,1,10,0.3333,United Kingdom,1,3,At Risk,0.2684931506849315,756.1741369863014,0.2,151.2348273972603,Low,1,38
15347,366,4,1162.0,290.5,135.5,29,2.0,71,2010-09-28 12:50:00,2010-12-08 15:25:00,1,9,0.5,United Kingdom,1,3,At Risk,0.19452054794520549,1388.0328767123287,0.2,277.60657534246576,Medium,2,38
15348,72,1,158.04,158.04,84.0,9,0.0,0,2011-09-28 13:17:00,2011-09-28 13:17:00,2,9,0.0,United Kingdom,0,2,One-Time Lost,0.0,158.04,1.0,158.04,Low,1,38
15349,158,2,463.91,231.955,160.5,65,0.0,29,2011-06-05 15:46:00,2011-07-04 16:06:00,6,6,0.0,United Kingdom,1,1,Loyal Developing,0.07945205479452055,500.7686027397261,0.2,100.15372054794523,Low,1,38
15350,373,2,547.6,273.8,136.0,26,0.0,9,2010-11-21 15:14:00,2010-12-01 13:33:00,6,11,0.0,United Kingdom,1,2,One-Time Lost,0.024657534246575342,561.1024657534247,0.2,112.22049315068494,Low,1,38
15351,12,10,3430.22,343.02200000000005,135.0,201,5.0,420,2010-10-03 12:18:00,2011-11-27 12:52:00,6,10,0.5,United Kingdom,0,0,Champions,1.1506849315068493,7377.322465753426,1.0,7377.322465753426,High,0,38
15352,549,1,111.15,111.15,40.0,34,0.0,0,2010-06-09 11:28:00,2010-06-09 11:28:00,2,6,0.0,United Kingdom,1,2,One-Time Lost,0.0,111.15,0.2,22.230000000000004,Low,1,38
15353,255,7,2794.47,399.21,198.7142857142857,274,1.0,483,2009-12-02 11:33:00,2011-03-30 12:15:00,2,6,0.1429,United Kingdom,1,0,Champions,1.3232876712328767,6492.357698630137,0.2,1298.4715397260275,Medium,2,38
15354,603,3,284.4,94.8,1.0,1,4.0,0,2010-04-15 16:17:00,2010-04-15 16:24:00,3,4,1.3333,United Kingdom,1,3,At Risk,0.0,284.4,0.2,56.879999999999995,Low,1,38
15355,29,2,277.05,138.525,22.5,9,0.0,23,2011-10-17 15:22:00,2011-11-10 13:44:00,0,10,0.0,United Kingdom,0,2,One-Time Lost,0.06301369863013699,294.5079452054795,1.0,294.5079452054795,Medium,2,38
15356,31,13,3239.57,249.1976923076923,145.53846153846155,290,0.0,390,2010-10-13 13:12:00,2011-11-08 13:11:00,4,11,0.0,United Kingdom,0,0,Champions,1.0684931506849316,6701.028356164384,1.0,6701.028356164384,High,0,38
15358,5,42,16425.86,391.0919047619048,354.8095238095238,359,13.0,727,2009-12-07 12:19:00,2011-12-05 09:04:00,3,9,0.3095,United Kingdom,0,0,Champions,1.9917808219178081,49142.572931506846,1.0,49142.572931506846,High,0,38
15359,663,8,181.35,22.66875,18.125,10,1.0,30,2010-01-15 11:30:00,2010-02-15 10:47:00,4,1,0.125,United Kingdom,1,2,One-Time Lost,0.0821917808219178,196.25547945205477,0.2,39.25109589041096,Low,1,38
15360,40,1,427.93,427.93,223.0,13,0.0,0,2011-10-31 09:35:00,2011-10-31 09:35:00,0,10,0.0,United Kingdom,0,1,Loyal Developing,0.0,427.93,1.0,427.93,Medium,2,38
15361,362,4,689.07,172.2675,93.25,10,0.0,181,2010-06-14 13:27:00,2010-12-13 09:52:00,0,12,0.0,United Kingdom,1,2,One-Time Lost,0.4958904109589041,1030.7732054794521,0.2,206.15464109589044,Medium,2,38
15362,449,2,613.08,306.54,184.0,38,0.0,290,2009-12-01 09:08:00,2010-09-17 10:37:00,1,12,0.0,United Kingdom,1,1,Loyal Developing,0.7945205479452054,1100.1846575342468,0.2,220.03693150684936,Medium,2,38
15363,373,2,678.11,339.055,191.5,32,1.0,120,2010-08-04 08:41:00,2010-12-02 12:28:00,2,8,0.5,United Kingdom,1,3,At Risk,0.3287671232876712,901.0502739726028,0.2,180.21005479452057,Low,1,38
15364,96,2,913.19,456.595,246.5,29,0.0,158,2011-03-30 13:39:00,2011-09-05 09:46:00,0,9,0.0,United Kingdom,1,1,Loyal Developing,0.4328767123287671,1308.488684931507,0.2,261.6977369863014,Medium,2,38
15365,26,13,4557.13,350.54846153846154,163.92307692307693,126,2.0,647,2010-02-04 16:43:00,2011-11-14 08:29:00,0,9,0.1538,United Kingdom,0,0,Champions,1.7726027397260273,12635.11112328767,1.0,12635.11112328767,High,0,38
15366,75,7,2389.08,341.29714285714283,349.57142857142856,86,0.0,576,2010-02-26 10:10:00,2011-09-25 15:01:00,6,9,0.0,United Kingdom,0,0,Champions,1.5780821917808219,6159.244602739725,1.0,6159.244602739725,High,0,38
15367,57,11,5081.33,461.9390909090909,267.6363636363636,214,2.0,671,2009-12-10 14:20:00,2011-10-13 14:13:00,1,4,0.1818,United Kingdom,0,0,Champions,1.8383561643835618,14422.624328767124,1.0,14422.624328767124,High,0,38
15368,21,2,722.74,361.37,203.0,8,0.0,372,2010-11-10 15:52:00,2011-11-18 14:42:00,2,11,0.0,United Kingdom,0,1,Loyal Developing,1.0191780821917809,1459.3407671232876,1.0,1459.3407671232876,Medium,2,38
15369,492,11,6251.26,568.2963636363637,298.90909090909093,44,2.0,239,2009-12-08 07:43:00,2010-08-04 13:54:00,6,7,0.1818,United Kingdom,1,1,Loyal Developing,0.6547945205479452,10344.550794520548,0.2,2068.9101589041097,High,0,38
15370,41,8,3739.01,467.37625,174.625,90,1.0,369,2010-10-25 12:08:00,2011-10-30 10:58:00,0,10,0.125,United Kingdom,0,0,Champions,1.010958904109589,7518.995452054794,1.0,7518.995452054794,High,0,38
15371,662,1,59.400000000000006,59.400000000000006,12.0,1,0.0,0,2010-02-15 13:14:00,2010-02-15 13:14:00,0,2,0.0,United Kingdom,1,2,One-Time Lost,0.0,59.400000000000006,0.2,11.880000000000003,Low,1,38
